timestamp,session_id,agent_id,backend,model,path,stream,input_tokens,output_tokens,cache_read_input_tokens,cache_creation_input_tokens,stop_reason,request_bytes,response_bytes,ttfb_ms,duration_ms,error_status,error_code,error_message,router_version
2026-07-31T08:36:23.508+00:00,session-03,,anthropic,claude-sonnet-5,/v1/messages,true,504,15,64933,220,end_turn,186190,1645,799,1490,ok,,,0.1.0
2026-07-31T08:36:53.024+00:00,session-03,,anthropic,claude-sonnet-5,/v1/messages,true,2,138,65153,17,tool_use,184831,5486,1983,2605,ok,,,0.1.0
2026-07-31T08:36:57.603+00:00,session-03,,anthropic,claude-sonnet-5,/v1/messages,true,2,27,65170,160,end_turn,185265,1643,1848,2040,ok,,,0.1.0
2026-07-31T08:36:59.652+00:00,session-03,,anthropic,claude-sonnet-5,/v1/messages,true,504,10,65330,27,end_turn,186844,1645,893,1706,ok,,,0.1.0
2026-07-31T08:39:27.179+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,31,0,0,,max_tokens,466,286,2614,2614,ok,,,0.1.0
2026-07-31T08:40:05.136+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,35346,86,0,,end_turn,143385,10891,249232,252669,ok,,,0.1.0
2026-07-31T08:45:28.066+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,35493,345,32768,,end_turn,144381,41288,58994,73598,ok,,,0.1.0
2026-07-31T08:46:47.155+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,1246,85,197,198,ok,,,0.1.0
2026-07-31T08:46:47.166+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,441,85,188,189,ok,,,0.1.0
2026-07-31T08:46:47.163+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,174,85,192,193,ok,,,0.1.0
2026-07-31T08:46:47.172+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,715,85,183,184,ok,,,0.1.0
2026-07-31T08:46:47.180+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,508,85,176,177,ok,,,0.1.0
2026-07-31T08:46:47.181+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,2276,85,177,177,ok,,,0.1.0
2026-07-31T08:46:47.182+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,1211,85,175,176,ok,,,0.1.0
2026-07-31T08:46:47.198+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,910,85,162,163,ok,,,0.1.0
2026-07-31T08:46:47.199+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,363,85,171,171,ok,,,0.1.0
2026-07-31T08:46:47.200+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,357,85,171,171,ok,,,0.1.0
2026-07-31T08:46:47.201+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,4214,85,170,171,ok,,,0.1.0
2026-07-31T08:46:47.203+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,30839,85,190,191,ok,,,0.1.0
2026-07-31T08:46:47.204+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,1719,85,249,250,ok,,,0.1.0
2026-07-31T08:46:47.205+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,31545,85,307,307,ok,,,0.1.0
2026-07-31T08:46:47.377+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,93,0,0,,max_tokens,669,285,3190,3190,ok,,,0.1.0
2026-07-31T08:46:47.386+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,216,0,0,,max_tokens,1138,287,4904,4905,ok,,,0.1.0
2026-07-31T08:46:47.380+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,110,0,0,,max_tokens,736,287,5916,5917,ok,,,0.1.0
2026-07-31T08:46:47.387+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,884,0,0,,max_tokens,4442,286,11699,11699,ok,,,0.1.0
2026-07-31T08:46:47.387+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,70,0,0,,max_tokens,585,285,12472,12472,ok,,,0.1.0
2026-07-31T08:46:47.378+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,140,0,0,,max_tokens,943,287,13712,13713,ok,,,0.1.0
2026-07-31T08:46:47.387+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,71,0,0,,max_tokens,591,286,14474,14475,ok,,,0.1.0
2026-07-31T08:46:47.380+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,510,0,0,,max_tokens,2504,287,18018,18018,ok,,,0.1.0
2026-07-31T08:46:47.397+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,8205,0,0,,max_tokens,31080,286,70366,70370,ok,,,0.1.0
2026-07-31T08:46:47.379+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,32,0,0,,max_tokens,402,285,70880,70882,ok,,,0.1.0
2026-07-31T08:46:47.385+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,353,0,0,,max_tokens,1439,286,73473,73474,ok,,,0.1.0
2026-07-31T08:46:47.385+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,239,0,0,,max_tokens,1474,288,75415,75417,ok,,,0.1.0
2026-07-31T08:46:47.455+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,592,0,0,,max_tokens,1960,287,79301,79302,ok,,,0.1.0
2026-07-31T08:46:47.518+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,7813,0,4096,,max_tokens,31786,291,103391,103395,ok,,,0.1.0
2026-07-31T08:48:30.988+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,52671,85,10,10,ok,,,0.1.0
2026-07-31T08:48:31.004+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,13373,0,0,,max_tokens,52912,288,86450,86454,ok,,,0.1.0
2026-07-31T08:49:57.522+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,1719,85,7,7,ok,,,0.1.0
2026-07-31T08:49:57.531+00:00,session-03,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,592,0,512,,max_tokens,1960,289,883,885,ok,,,0.1.0
2026-07-31T08:50:22.317+00:00,session-04,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,13,0,0,,max_tokens,313,286,448,449,ok,,,0.1.0
2026-07-31T08:50:22.353+00:00,session-05,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,13,0,0,,max_tokens,313,285,713,714,ok,,,0.1.0
2026-07-31T08:52:43.595+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,,,,,,,313,114,966,966,http_error,429,Error,0.1.0
2026-07-31T08:52:43.946+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,true,2,1075,0,52836,tool_use,150630,33903,1743,14518,ok,,,0.1.0
2026-07-31T08:52:58.485+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,true,2,61,49226,16233,end_turn,185844,1919,2172,2848,ok,,,0.1.0
2026-07-31T08:53:01.347+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,,,,,,,18778,114,433,435,http_error,429,Error,0.1.0
2026-07-31T08:52:58.480+00:00,session-06,agent-01,anthropic,claude-haiku-4-5-20251001,/v1/messages,true,10,282,0,10192,tool_use,38646,6753,1076,3752,ok,,,0.1.0
2026-07-31T08:53:01.796+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,,,,,,,952,114,477,477,http_error,429,Error,0.1.0
2026-07-31T08:53:02.219+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,true,94,57,65459,61,end_turn,186372,1854,1943,3429,ok,,,0.1.0
2026-07-31T08:53:03.682+00:00,session-06,agent-01,anthropic,claude-sonnet-5,/v1/messages,true,39102,1388,0,0,end_turn,104612,9230,1059,14233,ok,,,0.1.0
2026-07-31T08:53:17.976+00:00,session-06,agent-01,anthropic,claude-haiku-4-5-20251001,/v1/messages,true,8,237,10192,1304,tool_use,44139,10639,1405,3781,ok,,,0.1.0
2026-07-31T08:53:23.399+00:00,session-06,agent-01,anthropic,claude-haiku-4-5-20251001,/v1/messages,true,8,158,11496,2662,tool_use,55905,6227,962,2685,ok,,,0.1.0
2026-07-31T08:53:26.087+00:00,session-06,agent-01,anthropic,claude-haiku-4-5-20251001,/v1/messages,true,8,180,14158,712,tool_use,59114,7520,964,2313,ok,,,0.1.0
2026-07-31T08:53:28.406+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages/count_tokens,,,,,,,46688,22,278,279,ok,,,0.1.0
2026-07-31T08:53:28.482+00:00,session-06,agent-01,anthropic,claude-haiku-4-5-20251001,/v1/messages,true,156,412,14870,0,end_turn,59677,4160,1057,4963,ok,,,0.1.0
2026-07-31T08:53:28.691+00:00,session-06,agent-01,anthropic,claude-haiku-4-5-20251001,/v1/messages,true,8,1137,14870,11972,end_turn,109070,14686,1193,16226,ok,,,0.1.0
2026-07-31T08:53:45.953+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,true,2,954,65520,2051,end_turn,191703,7933,1849,12771,ok,,,0.1.0
2026-07-31T08:54:01.496+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,,,,,,,20542,114,448,452,http_error,429,Error,0.1.0
2026-07-31T08:54:02.068+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,,,,,,,952,114,312,313,http_error,429,Error,0.1.0
2026-07-31T08:53:25.781+00:00,session-04,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,38297,543,28672,,end_turn,151566,65771,81139,105267,ok,,,0.1.0
2026-07-31T08:55:11.282+00:00,session-04,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,4911,54,0,,end_turn,20494,596,33364,33366,ok,,,0.1.0
2026-07-31T08:55:45.153+00:00,session-04,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,38868,81,38144,,end_turn,154226,10463,8045,11730,ok,,,0.1.0
2026-07-31T08:57:23.158+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,true,94,59,67571,954,end_turn,195119,1910,2649,4323,ok,,,0.1.0
2026-07-31T09:00:57.761+00:00,session-04,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,38868,,38656,,,154226,10027,48050,51909,client_disconnect,client_disconnect,The caller went away before the reply finished.,0.1.0
2026-07-31T09:01:26.973+00:00,session-04,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,,,,,,154345,0,,27211,client_disconnect,client_disconnect,The caller went away before the reply finished.,0.1.0
2026-07-31T09:02:41.946+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,true,2,,68525,19,,194957,994,1490,3890,client_disconnect,client_disconnect,The caller went away before the reply finished.,0.1.0
2026-07-31T09:03:22.579+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,true,2,383,68544,0,tool_use,194957,7580,1812,6663,ok,,,0.1.0
2026-07-31T09:03:29.693+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,true,2,1553,68544,409,tool_use,196842,87457,1752,13398,ok,,,0.1.0
2026-07-31T09:03:46.375+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,true,2,103,68953,1636,end_turn,201417,2110,7175,8161,ok,,,0.1.0
2026-07-31T09:03:54.597+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,,,,,,,889,114,498,498,http_error,429,Error,0.1.0
2026-07-31T09:03:54.594+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,true,504,5,70589,103,end_turn,203226,1621,1249,1972,ok,,,0.1.0
2026-07-31T09:04:02.984+00:00,session-04,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,38868,73,38656,,end_turn,154226,9569,37136,41496,ok,,,0.1.0
2026-07-31T09:04:05.251+00:00,session-04,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,38884,919,38656,,tool_use,154345,8484,56314,101140,ok,,,0.1.0
2026-07-31T09:05:57.291+00:00,session-04,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,39868,49,39804,,end_turn,158776,6705,3973,5939,ok,,,0.1.0
2026-07-31T09:06:54.923+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,true,94,71,70692,0,end_turn,202039,2037,2227,4652,ok,,,0.1.0
2026-07-31T09:07:26.470+00:00,session-06,,anthropic,claude-sonnet-5,/v1/messages,true,94,70,70692,0,end_turn,202039,2052,1765,3771,ok,,,0.1.0
2026-07-31T09:07:20.792+00:00,session-04,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,,,,,,159365,0,,11360,client_disconnect,client_disconnect,The caller went away before the reply finished.,0.1.0
2026-07-31T09:13:39.770+00:00,session-07,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,13,0,0,,max_tokens,313,287,7613,7614,ok,,,0.1.0
2026-07-31T09:14:10.989+00:00,session-08,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,13,0,0,,max_tokens,313,285,439,440,ok,,,0.1.0
2026-07-31T09:15:13.071+00:00,session-06,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,38462,184,28672,,tool_use,157017,17182,78890,86913,ok,,,0.1.0
2026-07-31T09:16:47.644+00:00,session-06,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,38940,619,32768,,tool_use,159008,62862,59794,86836,ok,,,0.1.0
2026-07-31T09:19:03.141+00:00,session-06,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,39590,93,39560,,tool_use,160918,3375,1068,5507,ok,,,0.1.0
2026-07-31T09:19:13.921+00:00,session-06,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,39717,137,39684,,end_turn,161445,16544,1245,6897,ok,,,0.1.0
2026-07-31T09:20:04.938+00:00,session-06,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,39414,127,36864,,tool_use,162128,5130,26254,32397,ok,,,0.1.0
2026-07-31T09:20:37.558+00:00,session-06,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,39618,136,39542,,end_turn,162856,17213,1650,7388,ok,,,0.1.0
2026-07-31T09:21:04.957+00:00,session-06,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,39713,190,39168,,tool_use,163721,7533,16547,25221,ok,,,0.1.0
2026-07-31T09:21:30.252+00:00,session-06,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,40053,232,32768,,end_turn,165273,28709,57824,68029,ok,,,0.1.0
2026-07-31T09:23:16.216+00:00,session-06,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,40213,655,38912,,end_turn,166444,79002,42653,70913,ok,,,0.1.0
2026-07-31T09:26:35.640+00:00,session-06,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,40862,,40192,,,169623,4406,12797,14044,client_disconnect,client_disconnect,The caller went away before the reply finished.,0.1.0
2026-07-31T09:26:51.554+00:00,session-09,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,13,0,0,,max_tokens,313,286,608,609,ok,,,0.1.0
2026-07-31T09:26:51.720+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,13,0,0,,max_tokens,313,286,765,765,ok,,,0.1.0
2026-07-31T09:26:52.012+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,32659,248,0,,tool_use,137890,7654,222701,233429,ok,,,0.1.0
2026-07-31T09:30:45.560+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,40762,116,28672,,tool_use,169081,3558,96263,101722,ok,,,0.1.0
2026-07-31T09:32:29.917+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,40953,64,40879,,end_turn,169846,8091,1781,4550,ok,,,0.1.0
2026-07-31T09:32:34.589+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,4902,43,0,,end_turn,20536,501,32890,32892,ok,,,0.1.0
2026-07-31T09:33:07.715+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,true,41003,91,38912,,end_turn,170489,11753,23848,27777,ok,,,0.1.0
2026-07-31T09:35:00.244+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,174,85,93,93,ok,,,0.1.0
2026-07-31T09:35:00.227+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,1304,85,112,112,ok,,,0.1.0
2026-07-31T09:35:00.246+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,441,85,95,96,ok,,,0.1.0
2026-07-31T09:35:00.247+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,715,85,96,96,ok,,,0.1.0
2026-07-31T09:35:00.248+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,508,85,95,96,ok,,,0.1.0
2026-07-31T09:35:00.250+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,2276,85,95,96,ok,,,0.1.0
2026-07-31T09:35:00.253+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,1125,85,244,244,ok,,,0.1.0
2026-07-31T09:35:00.255+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,828,85,303,304,ok,,,0.1.0
2026-07-31T09:35:00.259+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,357,85,301,301,ok,,,0.1.0
2026-07-31T09:35:00.257+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,363,85,304,305,ok,,,0.1.0
2026-07-31T09:35:00.260+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,4214,85,302,303,ok,,,0.1.0
2026-07-31T09:35:00.261+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,30839,85,331,332,ok,,,0.1.0
2026-07-31T09:35:00.263+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,35573,85,351,351,ok,,,0.1.0
2026-07-31T09:35:00.266+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,1719,85,376,376,ok,,,0.1.0
2026-07-31T09:35:00.340+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,32,0,0,,max_tokens,402,285,5972,5972,ok,,,0.1.0
2026-07-31T09:35:00.341+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,246,0,0,,max_tokens,1532,287,7936,7937,ok,,,0.1.0
2026-07-31T09:35:00.498+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,332,0,0,,max_tokens,1353,287,10185,10186,ok,,,0.1.0
2026-07-31T09:35:00.344+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,93,0,0,,max_tokens,669,286,11125,11126,ok,,,0.1.0
2026-07-31T09:35:00.346+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,110,0,0,,max_tokens,736,287,12128,12128,ok,,,0.1.0
2026-07-31T09:35:00.345+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,140,0,0,,max_tokens,943,287,13361,13362,ok,,,0.1.0
2026-07-31T09:35:00.348+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,510,0,0,,max_tokens,2504,286,16902,16902,ok,,,0.1.0
2026-07-31T09:35:00.560+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,178,0,0,,max_tokens,1056,287,18161,18162,ok,,,0.1.0
2026-07-31T09:35:00.561+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,70,0,0,,max_tokens,585,286,18926,18927,ok,,,0.1.0
2026-07-31T09:35:00.563+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,71,0,0,,max_tokens,591,285,19693,19695,ok,,,0.1.0
2026-07-31T09:35:00.564+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,884,0,0,,max_tokens,4442,287,25490,25492,ok,,,0.1.0
2026-07-31T09:35:00.594+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,8205,0,0,,max_tokens,31080,288,77620,77623,ok,,,0.1.0
2026-07-31T09:35:00.616+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,8762,0,4096,,max_tokens,35814,292,107624,107626,ok,,,0.1.0
2026-07-31T09:36:48.290+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,48643,85,8,8,ok,,,0.1.0
2026-07-31T09:35:00.643+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,592,0,0,,max_tokens,1960,287,111557,111559,ok,,,0.1.0
2026-07-31T09:36:48.303+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,12424,0,0,,max_tokens,48884,290,84187,84191,ok,,,0.1.0
2026-07-31T09:38:12.571+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages/count_tokens,,,,,,,1719,85,5,6,ok,,,0.1.0
2026-07-31T09:38:12.580+00:00,session-10,,lmstudio,qwen/qwen3.5-9b,/v1/messages,,592,0,512,,max_tokens,1960,289,883,883,ok,,,0.1.0
